content_id,date,views,avg_watch_time_min,completion_rate,unique_viewers,device,region
CNT0019,2024-11-01,108416,38.7,0.645,76073,Desktop,West
CNT0019,2024-11-02,35939,37.7,0.6283,30943,Desktop,Northeast
CNT0019,2024-11-03,36962,53.9,0.8983,29370,Mobile,West
CNT0019,2024-11-04,245254,24.5,0.4083,217586,Mobile,West
CNT0019,2024-11-05,166717,24.5,0.4083,105013,Desktop,Southwest
CNT0019,2024-11-06,103270,35.5,0.5917,88360,Tablet,Northeast
CNT0019,2024-11-07,33162,40.5,0.675,24885,Tablet,West
CNT0019,2024-11-08,75272,40.8,0.68,62332,Mobile,Southeast
CNT0019,2024-11-09,47022,35.2,0.5867,35382,CTV,Midwest
CNT0019,2024-11-10,14266,32.4,0.54,13029,Mobile,Midwest
CNT0019,2024-11-11,53505,29.7,0.495,43122,CTV,Southwest
CNT0019,2024-11-12,55595,35.4,0.59,41180,Mobile,Southwest
CNT0019,2024-11-13,101654,29.4,0.49,91955,Mobile,Southwest
CNT0019,2024-11-14,105574,41.3,0.6883,89056,Mobile,Midwest
CNT0019,2024-11-15,35124,34.3,0.5717,28486,CTV,West
CNT0019,2024-11-16,110600,37.5,0.625,86163,CTV,Midwest
CNT0019,2024-11-17,65342,48.9,0.815,58630,Tablet,Southwest
CNT0019,2024-11-18,84712,41.7,0.695,56466,Mobile,Northeast
CNT0019,2024-11-19,24728,48.0,0.8,17534,Mobile,West
CNT0019,2024-11-20,31498,37.4,0.6233,22771,Mobile,Midwest
CNT0019,2024-11-21,36963,23.4,0.39,26565,CTV,Southeast
CNT0019,2024-11-22,40492,25.3,0.4217,31005,Desktop,West
CNT0019,2024-11-23,16197,54.1,0.9017,9741,Tablet,Southeast
CNT0019,2024-11-24,6588,39.3,0.655,5142,Tablet,Southeast
CNT0019,2024-11-25,6088,42.9,0.715,5144,Mobile,Southwest
CNT0019,2024-11-26,72846,49.9,0.8317,65855,Tablet,West
CNT0019,2024-11-27,44357,52.5,0.875,40100,CTV,Northeast
CNT0019,2024-11-28,53330,31.0,0.5167,37442,Tablet,Southwest
CNT0019,2024-11-29,39947,27.8,0.4633,33941,CTV,Northeast
CNT0019,2024-11-30,42429,52.0,0.8667,27445,CTV,Southeast
CNT0019,2024-12-01,36872,25.8,0.43,25606,Desktop,West
CNT0019,2024-12-02,22855,51.4,0.8567,20765,Desktop,West
CNT0019,2024-12-03,76620,43.6,0.7267,70133,CTV,Southwest
CNT0019,2024-12-04,53844,51.9,0.865,48410,Tablet,Northeast
CNT0019,2024-12-05,28995,33.5,0.5583,23056,Desktop,West
CNT0019,2024-12-06,26864,47.3,0.7883,19614,CTV,Southwest
CNT0019,2024-12-07,44428,45.7,0.7617,32025,Mobile,Southeast
CNT0019,2024-12-08,19201,47.6,0.7933,11619,Desktop,Southeast
CNT0019,2024-12-09,11158,53.0,0.8833,9692,Mobile,West
CNT0019,2024-12-10,25587,45.4,0.7567,16959,Tablet,Southwest
CNT0019,2024-12-11,17424,53.7,0.895,11470,CTV,Southwest
CNT0019,2024-12-12,5959,47.0,0.7833,4040,CTV,West
CNT0019,2024-12-13,4477,33.4,0.5567,3093,Mobile,West
CNT0019,2024-12-14,4620,47.1,0.785,3266,CTV,Northeast
CNT0019,2024-12-15,19676,22.3,0.3717,16226,CTV,Northeast
CNT0019,2024-12-16,20074,45.2,0.7533,17886,Tablet,Northeast
CNT0019,2024-12-17,3629,38.2,0.6367,2333,Desktop,Southwest
CNT0019,2024-12-18,20306,45.5,0.7583,16533,Tablet,Midwest
CNT0019,2024-12-19,31494,36.6,0.61,24502,Mobile,Southeast
CNT0019,2024-12-20,12868,30.9,0.515,9781,Mobile,Midwest
CNT0019,2024-12-21,23295,51.6,0.86,18450,CTV,Midwest
CNT0019,2024-12-22,15312,34.8,0.58,11980,Desktop,West
CNT0019,2024-12-23,8283,54.2,0.9033,6854,Tablet,West
CNT0019,2024-12-24,11498,44.2,0.7367,7782,Mobile,Northeast
CNT0019,2024-12-25,7666,24.1,0.4017,7040,Tablet,Southeast
CNT0019,2024-12-26,22946,34.9,0.5817,16446,Mobile,Midwest
CNT0020,2024-09-02,481105,39.4,0.6567,329286,Mobile,West
CNT0020,2024-09-03,987111,25.4,0.4233,593092,CTV,Southeast
CNT0020,2024-09-04,73443,39.7,0.6617,59672,CTV,Midwest
CNT0020,2024-09-05,606749,46.5,0.775,517418,Desktop,Northeast
CNT0020,2024-09-06,524345,21.8,0.3633,443082,Desktop,Southeast
CNT0020,2024-09-07,203381,37.9,0.6317,129483,Mobile,Northeast
CNT0020,2024-09-08,396687,44.8,0.7467,263165,Mobile,Midwest
CNT0020,2024-09-09,412801,49.9,0.8317,367832,Tablet,Southwest
CNT0020,2024-09-10,449811,47.1,0.785,398966,CTV,Northeast
CNT0020,2024-09-11,94656,22.9,0.3817,57936,CTV,Southwest
CNT0020,2024-09-12,412800,41.1,0.685,256393,Tablet,Southwest
CNT0020,2024-09-13,120648,45.9,0.765,103643,Desktop,Southwest
CNT0020,2024-09-14,60489,26.9,0.4483,48753,Mobile,Midwest
CNT0020,2024-09-15,336394,53.6,0.8933,208776,Mobile,Southwest
CNT0020,2024-09-16,493655,22.7,0.3783,413026,CTV,Midwest
CNT0020,2024-09-17,371328,28.5,0.475,275493,Tablet,Northeast
CNT0020,2024-09-18,186137,47.3,0.7883,135144,CTV,Southwest
CNT0020,2024-09-19,55232,25.8,0.43,35562,Tablet,Southwest
CNT0020,2024-09-20,61249,32.9,0.5483,56038,Desktop,West
CNT0020,2024-09-21,368234,54.6,0.91,311567,CTV,Midwest
CNT0020,2024-09-22,111040,23.5,0.3917,96052,CTV,Northeast
CNT0020,2024-09-23,229038,44.3,0.7383,206821,Mobile,Northeast
CNT0020,2024-09-24,289223,35.8,0.5967,259594,Tablet,Southwest
CNT0020,2024-09-25,211032,30.9,0.515,136040,CTV,Midwest
CNT0020,2024-09-26,79826,43.8,0.73,63385,Tablet,West
CNT0020,2024-09-27,110378,43.1,0.7183,92981,CTV,West
CNT0020,2024-09-28,294684,35.6,0.5933,241884,CTV,Southwest
CNT0020,2024-09-29,151350,37.4,0.6233,132932,Mobile,Southwest
CNT0020,2024-09-30,224275,48.7,0.8117,150120,Mobile,West
CNT0020,2024-10-01,197120,39.0,0.65,160206,Desktop,Northeast
CNT0020,2024-10-02,52883,45.9,0.765,38439,Mobile,West
CNT0020,2024-10-03,141156,26.9,0.4483,91871,Tablet,West
CNT0020,2024-10-04,122753,36.2,0.6033,106286,CTV,Southwest
CNT0020,2024-10-05,131475,44.5,0.7417,97714,Tablet,Northeast
CNT0020,2024-10-06,76752,54.8,0.9133,54030,Mobile,Southwest
CNT0020,2024-10-07,169556,41.6,0.6933,150131,CTV,West
CNT0020,2024-10-08,107339,40.9,0.6817,72710,Desktop,Southwest
CNT0020,2024-10-09,92643,24.6,0.41,65174,Tablet,West
CNT0020,2024-10-10,161019,26.2,0.4367,113239,Tablet,West
CNT0020,2024-10-11,92294,21.9,0.365,80143,Desktop,Southwest
CNT0020,2024-10-12,11180,31.8,0.53,10014,Desktop,Northeast
CNT0020,2024-10-13,77797,24.7,0.4117,70259,Tablet,Midwest
CNT0020,2024-10-14,83266,39.9,0.665,54981,CTV,Southeast
CNT0020,2024-10-15,126947,53.7,0.895,111224,Tablet,Midwest
CNT0020,2024-10-16,25060,39.3,0.655,18575,CTV,Midwest
CNT0020,2024-10-17,97502,35.7,0.595,60251,Desktop,Northeast
CNT0020,2024-10-18,7792,45.6,0.76,5133,Desktop,Southwest
CNT0020,2024-10-19,124558,42.8,0.7133,95574,Tablet,Southwest
CNT0020,2024-10-20,96725,33.0,0.55,72367,CTV,Southeast
CNT0020,2024-10-21,99335,21.6,0.36,64092,Mobile,Northeast
CNT0020,2024-10-22,21071,24.5,0.4083,18557,Desktop,Northeast
CNT0020,2024-10-23,18217,43.0,0.7167,13211,CTV,West
CNT0020,2024-10-24,40429,26.8,0.4467,34015,CTV,West
CNT0020,2024-10-25,99122,43.0,0.7167,70404,Mobile,Southeast
CNT0020,2024-10-26,32560,50.1,0.835,23787,Mobile,Northeast
CNT0020,2024-10-27,96387,40.2,0.67,69689,CTV,Northeast
CNT0020,2024-10-28,76005,42.9,0.715,46084,Mobile,Midwest
CNT0020,2024-10-29,29309,51.9,0.865,23693,Tablet,Southeast
CNT0020,2024-10-30,28166,45.0,0.75,22075,Desktop,Southeast
CNT0020,2024-10-31,45454,53.3,0.8883,37959,Desktop,Northeast
CNT0020,2024-11-01,83248,48.7,0.8117,63130,CTV,Midwest
CNT0020,2024-11-02,31823,34.4,0.5733,25848,Desktop,West
CNT0020,2024-11-03,63312,47.6,0.7933,48036,CTV,West
CNT0020,2024-11-04,42890,51.9,0.865,36562,Desktop,Midwest
CNT0020,2024-11-05,31259,53.1,0.885,20944,Desktop,Northeast
CNT0020,2024-11-06,30895,34.0,0.5667,22779,Tablet,Midwest
CNT0020,2024-11-07,41037,27.8,0.4633,34438,Desktop,Southwest
CNT0020,2024-11-08,15401,47.9,0.7983,12008,Mobile,Midwest
CNT0020,2024-11-09,41837,39.7,0.6617,30845,Mobile,West
CNT0020,2024-11-10,36943,28.4,0.4733,33735,Desktop,Southwest
CNT0020,2024-11-11,24790,29.2,0.4867,15106,Tablet,West
CNT0020,2024-11-12,20917,38.9,0.6483,12580,Desktop,Southeast
CNT0020,2024-11-13,9139,47.4,0.79,7385,Mobile,Midwest
CNT0020,2024-11-14,20020,29.3,0.4883,18260,Tablet,Southwest
CNT0020,2024-11-15,47046,32.5,0.5417,36290,Desktop,Northeast
CNT0020,2024-11-16,18715,31.9,0.5317,11585,CTV,Southwest
CNT0020,2024-11-17,10606,39.2,0.6533,7724,Mobile,Northeast
CNT0020,2024-11-18,3686,36.7,0.6117,2542,Mobile,Southwest
CNT0020,2024-11-19,3774,44.8,0.7467,2804,Tablet,Southeast
CNT0020,2024-11-20,33367,31.8,0.53,26799,Desktop,Northeast
CNT0020,2024-11-21,9268,40.2,0.67,5645,Tablet,Southeast
CNT0020,2024-11-22,21291,40.1,0.6683,15167,Desktop,Northeast
CNT0020,2024-11-23,29062,25.5,0.425,23921,CTV,Midwest
CNT0020,2024-11-24,10124,21.8,0.3633,6673,CTV,Midwest
CNT0020,2024-11-25,10318,32.7,0.545,9111,Mobile,West
CNT0020,2024-11-26,24577,30.1,0.5017,20123,Mobile,Southeast
CNT0020,2024-11-27,16540,42.2,0.7033,14329,Desktop,Southeast
CNT0020,2024-11-28,4848,48.3,0.805,4033,CTV,Northeast
CNT0020,2024-11-29,5163,29.2,0.4867,3680,CTV,Midwest
CNT0020,2024-11-30,7206,34.7,0.5783,4749,Tablet,Midwest
CNT0021,2024-09-13,204789,29.2,0.6636,177952,Tablet,Southeast
CNT0021,2024-09-14,679973,24.0,0.5455,558535,Desktop,West
CNT0021,2024-09-15,332931,28.7,0.6523,258781,Desktop,Midwest
CNT0021,2024-09-16,378666,24.0,0.5455,236923,Tablet,Northeast
CNT0021,2024-09-17,453069,36.1,0.8205,362572,Mobile,Midwest
CNT0021,2024-09-18,130671,17.4,0.3955,106232,Desktop,Midwest
CNT0021,2024-09-19,460750,23.2,0.5273,377337,Tablet,Northeast
CNT0021,2024-09-20,469967,18.8,0.4273,310024,CTV,West
CNT0021,2024-09-21,313532,20.4,0.4636,232491,Tablet,Northeast
CNT0021,2024-09-22,181512,36.6,0.8318,147695,Tablet,Midwest
CNT0021,2024-09-23,392520,33.4,0.7591,331286,Mobile,West
CNT0021,2024-09-24,162783,37.5,0.8523,106723,Tablet,Northeast
CNT0021,2024-09-25,379374,21.9,0.4977,242013,Tablet,West
CNT0021,2024-09-26,141690,15.8,0.3591,113190,CTV,West
CNT0021,2024-09-27,290758,21.3,0.4841,230606,Tablet,Southeast
CNT0021,2024-09-28,44566,35.2,0.8,30089,Desktop,Northeast
CNT0021,2024-09-29,397247,34.1,0.775,357970,Desktop,Midwest
CNT0021,2024-09-30,54216,33.3,0.7568,45040,Mobile,Southeast
CNT0021,2024-10-01,381953,33.1,0.7523,280356,Mobile,Northeast
CNT0021,2024-10-02,102242,39.3,0.8932,68389,Mobile,Southwest
CNT0021,2024-10-03,303136,28.7,0.6523,185614,Desktop,Northeast
CNT0021,2024-10-04,256986,22.7,0.5159,166712,Mobile,Midwest
CNT0021,2024-10-05,257864,35.9,0.8159,187785,Desktop,Northeast
CNT0021,2024-10-06,184653,19.0,0.4318,121173,Mobile,Northeast
CNT0021,2024-10-07,128297,21.8,0.4955,96330,Desktop,West
CNT0021,2024-10-08,153337,27.1,0.6159,121755,CTV,Northeast
CNT0021,2024-10-09,157795,22.7,0.5159,95903,Desktop,Midwest
CNT0021,2024-10-10,88153,37.9,0.8614,67598,Mobile,Midwest
CNT0021,2024-10-11,80910,26.3,0.5977,64470,Mobile,Northeast
CNT0021,2024-10-12,29340,32.6,0.7409,25638,Tablet,West
CNT0021,2024-10-13,45050,32.4,0.7364,28575,CTV,West
CNT0021,2024-10-14,78665,32.5,0.7386,50086,Tablet,Southwest
CNT0021,2024-10-15,42216,25.2,0.5727,35897,Desktop,Northeast
CNT0021,2024-10-16,126786,20.8,0.4727,82632,CTV,West
CNT0021,2024-10-17,40540,32.6,0.7409,25405,CTV,Southwest
CNT0021,2024-10-18,108271,21.1,0.4795,86393,Mobile,Northeast
CNT0021,2024-10-19,160302,29.2,0.6636,116549,CTV,Midwest
CNT0021,2024-10-20,87886,20.9,0.475,65682,Tablet,Northeast
CNT0021,2024-10-21,16462,24.4,0.5545,12852,Tablet,West
CNT0021,2024-10-22,11644,26.5,0.6023,8074,CTV,Midwest
CNT0021,2024-10-23,47313,16.8,0.3818,32538,CTV,Northeast
CNT0021,2024-10-24,25632,15.5,0.3523,21745,Tablet,Southwest
CNT0021,2024-10-25,72219,29.5,0.6705,56156,CTV,Southeast
CNT0021,2024-10-26,70677,31.4,0.7136,62320,Mobile,Southwest
CNT0021,2024-10-27,69304,28.0,0.6364,51619,Tablet,Northeast
CNT0021,2024-10-28,47175,31.7,0.7205,29022,CTV,Southwest
CNT0021,2024-10-29,49042,22.3,0.5068,40172,Tablet,Midwest
CNT0021,2024-10-30,65609,31.1,0.7068,50628,Mobile,Southeast
CNT0021,2024-10-31,87557,29.0,0.6591,55231,CTV,Southeast
CNT0021,2024-11-01,92938,32.1,0.7295,69039,CTV,Northeast
CNT0021,2024-11-02,37157,17.9,0.4068,25202,Tablet,Northeast
CNT0021,2024-11-03,21848,29.1,0.6614,14225,CTV,Northeast
CNT0021,2024-11-04,39014,28.8,0.6545,30236,Desktop,Southeast
CNT0021,2024-11-05,24818,16.2,0.3682,19260,Mobile,Northeast
CNT0021,2024-11-06,73084,25.1,0.5705,46693,Tablet,Southeast
CNT0021,2024-11-07,59638,36.5,0.8295,40316,CTV,West
CNT0021,2024-11-08,32235,33.9,0.7705,25532,Tablet,Southwest
CNT0021,2024-11-09,63305,33.1,0.7523,51110,Tablet,West
CNT0021,2024-11-10,31885,16.6,0.3773,19367,Mobile,Northeast
CNT0021,2024-11-11,34214,32.9,0.7477,21620,CTV,West
CNT0021,2024-11-12,5843,26.9,0.6114,4316,Desktop,Southwest
CNT0021,2024-11-13,46929,37.3,0.8477,28571,Desktop,Northeast
CNT0021,2024-11-14,21342,20.8,0.4727,12849,Desktop,Northeast
CNT0021,2024-11-15,11439,37.5,0.8523,9001,CTV,Southwest
CNT0021,2024-11-16,23358,35.4,0.8045,16286,Desktop,Midwest
CNT0021,2024-11-17,41784,30.6,0.6955,26965,Tablet,Midwest
CNT0021,2024-11-18,32502,25.2,0.5727,20696,Mobile,West
CNT0021,2024-11-19,37234,27.9,0.6341,25156,Tablet,Northeast
CNT0021,2024-11-20,39259,34.3,0.7795,29849,Tablet,Southeast
CNT0021,2024-11-21,36523,21.4,0.4864,26055,CTV,Southeast
CNT0021,2024-11-22,28283,34.6,0.7864,20424,Tablet,Southwest
CNT0021,2024-11-23,18281,39.0,0.8864,13146,Tablet,Southeast
CNT0021,2024-11-24,24860,17.9,0.4068,19247,Tablet,Midwest
CNT0021,2024-11-25,7423,19.6,0.4455,4785,Desktop,West
CNT0021,2024-11-26,6645,23.0,0.5227,5661,Tablet,Southeast
CNT0021,2024-11-27,25928,26.0,0.5909,21593,CTV,Midwest
CNT0021,2024-11-28,41215,18.2,0.4136,35353,Tablet,Northeast
CNT0021,2024-11-29,41323,22.9,0.5205,33074,CTV,Midwest
CNT0021,2024-11-30,12169,22.8,0.5182,8184,Tablet,Southwest
CNT0021,2024-12-01,16719,20.6,0.4682,14969,Desktop,West
CNT0021,2024-12-02,3932,36.5,0.8295,2847,Tablet,Southwest
CNT0021,2024-12-03,23439,25.1,0.5705,17892,Tablet,Northeast
CNT0021,2024-12-04,10388,24.9,0.5659,8090,Mobile,Northeast
CNT0021,2024-12-05,1608,22.4,0.5091,1077,Mobile,West
CNT0021,2024-12-06,9076,32.7,0.7432,5674,Desktop,Southwest
CNT0021,2024-12-07,7253,34.1,0.775,4688,CTV,Southeast
CNT0021,2024-12-08,19434,38.9,0.8841,14044,Mobile,Midwest
CNT0021,2024-12-09,3240,16.5,0.375,2217,Tablet,Southeast
CNT0021,2024-12-10,13142,17.8,0.4045,10169,Mobile,Southeast
CNT0021,2024-12-11,17552,19.3,0.4386,13226,Mobile,Northeast
CNT0022,2024-07-19,134655,39.3,0.655,100026,Tablet,Northeast
CNT0022,2024-07-20,454552,32.4,0.54,337924,Desktop,Southwest
CNT0022,2024-07-21,516825,51.6,0.86,406288,Tablet,Southwest
CNT0022,2024-07-22,388103,22.9,0.3817,252885,Mobile,Northeast
CNT0022,2024-07-23,540392,25.2,0.42,372508,Tablet,Midwest
CNT0022,2024-07-24,384766,33.2,0.5533,321697,CTV,Northeast
CNT0022,2024-07-25,375031,23.6,0.3933,250371,Desktop,West
CNT0022,2024-07-26,274503,24.2,0.4033,200535,CTV,Southeast
CNT0022,2024-07-27,437849,36.8,0.6133,396527,Desktop,West
CNT0022,2024-07-28,173649,46.5,0.775,146048,CTV,West
CNT0022,2024-07-29,441181,31.4,0.5233,322665,Tablet,Southwest
CNT0022,2024-07-30,615650,23.4,0.39,482464,Mobile,Southwest
CNT0022,2024-07-31,525208,45.3,0.755,424077,CTV,West
CNT0022,2024-08-01,278106,54.4,0.9067,181697,CTV,Northeast
CNT0022,2024-08-02,206148,43.0,0.7167,124544,CTV,West
CNT0022,2024-08-03,376575,32.9,0.5483,321787,Mobile,Northeast
CNT0022,2024-08-04,243625,28.6,0.4767,222861,Mobile,West
CNT0022,2024-08-05,81545,48.4,0.8067,55243,Tablet,Southwest
CNT0022,2024-08-06,215463,32.3,0.5383,169157,CTV,Midwest
CNT0022,2024-08-07,392495,41.6,0.6933,242565,Tablet,Southeast
CNT0022,2024-08-08,264514,33.2,0.5533,183750,Desktop,Southwest
CNT0022,2024-08-09,101679,32.7,0.545,74708,Mobile,Southwest
CNT0022,2024-08-10,318348,39.7,0.6617,275650,Mobile,West
CNT0022,2024-08-11,178393,55.2,0.92,119470,Mobile,Southeast
CNT0022,2024-08-12,134343,47.6,0.7933,118951,CTV,West
CNT0022,2024-08-13,143341,23.4,0.39,113535,Mobile,Midwest
CNT0022,2024-08-14,233873,51.1,0.8517,145320,Desktop,West
CNT0022,2024-08-15,178860,51.7,0.8617,159091,CTV,Southeast
CNT0022,2024-08-16,215830,27.4,0.4567,185516,CTV,Southwest
CNT0022,2024-08-17,139388,29.0,0.4833,110316,Desktop,Midwest
CNT0022,2024-08-18,35837,49.2,0.82,29797,Desktop,Midwest
CNT0022,2024-08-19,64517,24.2,0.4033,46753,CTV,Southwest
CNT0022,2024-08-20,93325,21.3,0.355,79044,Tablet,Southwest
CNT0022,2024-08-21,112237,38.8,0.6467,93807,CTV,Southwest
CNT0022,2024-08-22,104732,44.8,0.7467,73089,Tablet,Southeast
CNT0022,2024-08-23,132772,30.5,0.5083,110652,Mobile,Northeast
CNT0022,2024-08-24,88098,37.5,0.625,74746,Mobile,Midwest
CNT0022,2024-08-25,101495,53.3,0.8883,90963,Tablet,West
CNT0022,2024-08-26,130317,23.2,0.3867,114776,Mobile,Southwest
CNT0022,2024-08-27,54176,27.6,0.46,39939,CTV,West
CNT0022,2024-08-28,171450,25.7,0.4283,129140,Mobile,Midwest
CNT0022,2024-08-29,13090,45.2,0.7533,8609,Mobile,Southeast
CNT0022,2024-08-30,132941,26.8,0.4467,115966,Desktop,Northeast
CNT0022,2024-08-31,140249,42.1,0.7017,123623,Mobile,Northeast
CNT0022,2024-09-01,78160,44.0,0.7333,53039,Mobile,West
CNT0022,2024-09-02,65272,31.6,0.5267,39464,CTV,Midwest
CNT0022,2024-09-03,58669,30.2,0.5033,40768,Desktop,Southeast
CNT0022,2024-09-04,144601,54.7,0.9117,88186,Desktop,Southeast
CNT0022,2024-09-05,83463,21.3,0.355,66127,Tablet,West
CNT0022,2024-09-06,76584,45.0,0.75,68937,CTV,Southwest
CNT0022,2024-09-07,56471,43.5,0.725,51589,Tablet,Midwest
CNT0022,2024-09-08,8752,42.0,0.7,6864,CTV,Midwest
CNT0022,2024-09-09,78285,33.0,0.55,62527,CTV,Southeast
CNT0022,2024-09-10,56421,22.3,0.3717,39468,Mobile,Midwest
CNT0022,2024-09-11,37057,54.9,0.915,30349,CTV,Southwest
CNT0022,2024-09-12,24362,34.2,0.57,15210,CTV,Northeast
CNT0022,2024-09-13,60742,27.8,0.4633,43896,Desktop,Southeast
CNT0022,2024-09-14,48453,41.3,0.6883,31791,Mobile,Southeast
CNT0022,2024-09-15,59817,34.1,0.5683,43194,Tablet,Southwest
CNT0022,2024-09-16,22018,47.5,0.7917,17225,Mobile,Southeast
CNT0022,2024-09-17,55949,34.1,0.5683,43750,CTV,Northeast
CNT0022,2024-09-18,72886,49.1,0.8183,61980,Mobile,Southwest
CNT0022,2024-09-19,61126,21.6,0.36,48824,Mobile,Midwest
CNT0022,2024-09-20,17167,30.6,0.51,13766,Mobile,Midwest
CNT0022,2024-09-21,3445,33.9,0.565,2809,Mobile,Midwest
CNT0022,2024-09-22,30339,27.5,0.4583,26027,Mobile,Southeast
CNT0022,2024-09-23,22889,28.1,0.4683,16450,Tablet,West
CNT0022,2024-09-24,67578,29.7,0.495,41353,Tablet,Midwest
CNT0022,2024-09-25,29145,27.0,0.45,19810,Mobile,West
CNT0022,2024-09-26,54060,53.3,0.8883,42028,Desktop,Northeast
CNT0022,2024-09-27,23015,30.2,0.5033,16313,CTV,Southwest
CNT0022,2024-09-28,24906,26.6,0.4433,20993,Desktop,Southwest
CNT0022,2024-09-29,21905,51.1,0.8517,19599,CTV,Southeast
CNT0022,2024-09-30,49446,35.6,0.5933,43976,Tablet,Midwest
CNT0022,2024-10-01,13494,28.2,0.47,10691,Tablet,West
CNT0022,2024-10-02,22488,22.5,0.375,16787,Mobile,Northeast
CNT0022,2024-10-03,5190,47.1,0.785,4439,Desktop,Midwest
CNT0022,2024-10-04,9671,39.8,0.6633,8741,Mobile,Midwest
CNT0022,2024-10-05,11237,46.3,0.7717,8937,Tablet,West
CNT0022,2024-10-06,26362,53.9,0.8983,19442,Desktop,West
CNT0022,2024-10-07,2974,35.0,0.5833,1885,CTV,West
CNT0022,2024-10-08,26873,22.8,0.38,23401,Tablet,Northeast
CNT0022,2024-10-09,4374,21.9,0.365,3686,Desktop,West
CNT0022,2024-10-10,4776,32.5,0.5417,3599,Desktop,West
CNT0022,2024-10-11,19070,45.9,0.765,11442,Desktop,Northeast
CNT0022,2024-10-12,17868,45.9,0.765,13135,CTV,Northeast
CNT0022,2024-10-13,12627,37.8,0.63,8758,Mobile,Southeast
CNT0022,2024-10-14,10418,44.7,0.745,9483,Desktop,Southwest
CNT0022,2024-10-15,22014,54.6,0.91,17262,Desktop,Northeast
CNT0022,2024-10-16,11738,32.1,0.535,10458,Desktop,West
CNT0023,2024-10-10,363940,36.9,0.8386,285516,Mobile,West
CNT0023,2024-10-11,291782,23.2,0.5273,187740,Desktop,Southeast
CNT0023,2024-10-12,544146,26.3,0.5977,408610,Mobile,Midwest
CNT0023,2024-10-13,293647,18.5,0.4205,266299,Mobile,Midwest
CNT0023,2024-10-14,103210,40.0,0.9091,84466,Mobile,Southwest
CNT0023,2024-10-15,191722,37.3,0.8477,176322,Tablet,Southeast
CNT0023,2024-10-16,399280,37.3,0.8477,278008,CTV,West
CNT0023,2024-10-17,287627,28.4,0.6455,199039,Mobile,West
CNT0023,2024-10-18,486166,37.2,0.8455,396116,Mobile,Midwest
CNT0023,2024-10-19,257420,24.2,0.55,156012,CTV,Northeast
CNT0023,2024-10-20,91267,36.7,0.8341,58886,Tablet,Southwest
CNT0023,2024-10-21,216380,17.5,0.3977,185672,Mobile,Northeast
CNT0023,2024-10-22,168375,31.5,0.7159,128165,Desktop,Southeast
CNT0023,2024-10-23,525765,27.7,0.6295,374391,Tablet,West
CNT0023,2024-10-24,66633,37.8,0.8591,48237,Tablet,Southeast
CNT0023,2024-10-25,71830,39.1,0.8886,60276,Mobile,Midwest
CNT0023,2024-10-26,183395,32.5,0.7386,122436,Desktop,West
CNT0023,2024-10-27,305713,35.0,0.7955,220359,Mobile,Southeast
CNT0023,2024-10-28,103851,28.9,0.6568,84717,Mobile,Southeast
CNT0023,2024-10-29,187911,24.7,0.5614,153613,CTV,West
CNT0023,2024-10-30,436450,36.5,0.8295,387871,Tablet,Southeast
CNT0023,2024-10-31,72291,37.6,0.8545,50348,Desktop,West
CNT0023,2024-11-01,221803,37.6,0.8545,145365,Tablet,Southeast
CNT0023,2024-11-02,175623,21.5,0.4886,127427,Desktop,Northeast
CNT0023,2024-11-03,255247,30.8,0.7,227434,Tablet,West
CNT0023,2024-11-04,100833,35.1,0.7977,91675,Desktop,Southwest
CNT0023,2024-11-05,126339,32.6,0.7409,102084,Desktop,Southwest
CNT0023,2024-11-06,288502,23.8,0.5409,227333,Mobile,West
CNT0023,2024-11-07,186911,35.1,0.7977,164671,CTV,Southeast
CNT0023,2024-11-08,136994,25.2,0.5727,100603,Tablet,Midwest
CNT0023,2024-11-09,24097,22.0,0.5,15617,Tablet,West
CNT0023,2024-11-10,211541,24.3,0.5523,147782,Tablet,Midwest
CNT0023,2024-11-11,65537,22.9,0.5205,40916,Tablet,Southeast
CNT0023,2024-11-12,206094,34.9,0.7932,127573,CTV,Northeast
CNT0023,2024-11-13,117461,33.4,0.7591,91938,Desktop,Northeast
CNT0023,2024-11-14,124071,24.7,0.5614,88619,Mobile,Southeast
CNT0023,2024-11-15,87657,33.5,0.7614,62226,Desktop,West
CNT0023,2024-11-16,100911,21.6,0.4909,91347,Mobile,Southeast
CNT0023,2024-11-17,120720,26.2,0.5955,73663,CTV,Northeast
CNT0023,2024-11-18,64060,27.1,0.6159,55972,CTV,Northeast
CNT0023,2024-11-19,28142,33.8,0.7682,24224,Desktop,West
CNT0023,2024-11-20,21014,17.4,0.3955,17244,Tablet,Midwest
CNT0023,2024-11-21,32243,17.6,0.4,20396,Desktop,Southwest
CNT0023,2024-11-22,51427,34.2,0.7773,38225,Desktop,West
CNT0023,2024-11-23,84297,17.3,0.3932,70274,Tablet,West
CNT0023,2024-11-24,58474,38.6,0.8773,44640,Tablet,Southwest
CNT0023,2024-11-25,69261,32.2,0.7318,47777,Tablet,Southwest
CNT0023,2024-11-26,78644,25.4,0.5773,63566,Tablet,Southwest
CNT0023,2024-11-27,25672,33.2,0.7545,15533,Desktop,Southeast
CNT0023,2024-11-28,73767,25.5,0.5795,67345,Desktop,Northeast
CNT0023,2024-11-29,86204,31.5,0.7159,53592,Mobile,Southeast
CNT0023,2024-11-30,72075,21.2,0.4818,60081,Mobile,West
CNT0023,2024-12-01,71016,38.2,0.8682,62047,Desktop,Midwest
